Index,Date,Time,Counter,FbLoad,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Chain,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd,IFlow,IPress,IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
16,44728.66564,15.679913,58245471,-80.633553,0.111491,0.105908,0.768428,1.749337,-0.890402,-0.896445,19.912166,1.136891,-0.151577,-0.00151577,0,-0.151577,-0.892211,-0.00608,5,81.0424,0,7.7,42.4425,0,2.3,30.2995
17,44728.66565,16.679913,58245472,-80.599979,0.11135,0.105659,0.793789,1.749337,-0.889143,-0.89444,19.912166,1.084221,-0.15386,-0.0015386,0,-0.15386,-0.89247,-0.00547,5,81.0426,0,7.7,42.4425,0,2.3,30.2995
18,44728.66566,17.679913,58245473,-80.569981,0.111117,0.105259,0.781175,1.749337,-0.889737,-0.895492,19.912166,1.097572,-0.153233,-0.00153233,0,-0.153233,-0.892619,-0.00535,5,81.0427,0,7.6,42.4425,0,2.3,30.2995
19,44728.66567,18.679913,58245474,-80.540392,0.110556,0.104764,0.77398,1.750323,-0.889643,-0.895755,19.912166,1.159723,-0.151069,-0.00151069,0,-0.151069,-0.891339,-0.0057,5,81.0428,0,7.7,42.4425,0,2.3,30.2995
20,44728.66568,19.679913,58245475,-80.448362,0.111984,0.106142,0.779768,1.750323,-0.889427,-0.895689,19.912166,1.130507,-0.151801,-0.00151801,0,-0.151801,-0.891851,-0.0057,5,81.0429,0,7.8,42.4425,0,2.3,30.2995
21,44728.66569,20.679913,58245476,-80.41754,0.11112,0.105431,0.766529,1.749337,-0.890478,-0.895788,19.912166,1.164322,-0.150314,-0.00150314,0,-0.150314,-0.891367,3.06969,5.8,80.9904,0,7.8,42.4425,0,2.3,30.2995
22,44728.66571,21.679913,58245477,-80.336635,0.111873,0.10608,0.833821,1.749337,-0.88802,-0.893585,19.912166,1.140871,-0.152065,-0.00152065,0,-0.152065,-0.891391,4.99491,7.1,80.9277,0,7.7,42.4425,0,2.3,30.2995
23,44728.66572,22.679913,58245478,-80.26822,0.111808,0.106001,0.801324,1.749337,-0.88975,-0.895853,19.912166,1.188897,-0.151292,-0.00151292,0,-0.151292,-0.892376,4.98564,8,80.8347,0,7.7,42.4425,0,2.3,30.2995
24,44728.66573,23.679913,58245479,-80.190295,0.113254,0.107506,0.890021,1.752295,-0.886311,-0.89181,19.912166,1.225573,-0.149188,-0.00149188,0,-0.149188,-0.889517,4.97348,9.7,80.7723,0,7.7,42.4425,0,2.3,30.2995
25,44728.66574,24.679913,58245480,-80.003994,0.119067,0.113159,0.999818,1.757226,-0.881786,-0.886814,19.912166,1.444553,-0.140991,-0.00140991,0,-0.140991,-0.88495,4.97405,11,80.6793,0,7.7,42.4425,0,2.3,30.2995
26,44728.66575,25.679913,58245481,-79.835394,0.12339,0.117373,1.178718,1.762156,-0.875231,-0.881851,19.912166,1.550389,-0.136162,-0.00136162,0,-0.136162,-0.879492,4.67983,12.9,80.5971,0,7.7,42.4425,0,2.3,30.2995
27,44728.66576,26.679913,58245482,-79.709825,0.126598,0.120563,1.211821,1.766101,-0.873706,-0.879879,19.912166,1.753787,-0.129282,-0.00129282,0,-0.129282,-0.876651,2.94667,14.5,80.5538,0,7.7,42.4425,0,2.3,30.2995
28,44728.66578,27.679913,58245483,-79.490194,0.132037,0.125932,1.377965,1.773003,-0.867644,-0.872779,19.912166,1.906229,-0.121835,-0.00121835,0,-0.121835,-0.870062,2.65036,15.4,80.501,0,7.7,42.4425,0,2.3,30.2995
29,44728.66579,28.679913,58245484,-79.211884,0.139473,0.133296,1.59815,1.776948,-0.860553,-0.867092,19.912166,2.273837,-0.111302,-0.00111302,0,-0.111302,-0.863502,2.11634,16.6,80.4594,0,7.7,42.4425,0,2.3,30.2995
30,44728.6658,29.679913,58245485,-78.98689,0.144975,0.138703,1.810863,1.78385,-0.854464,-0.860518,19.912166,2.511708,-0.103547,-0.00103547,0,-0.103547,-0.85758,2.21712,17.8,80.419,0,7.7,42.4425,0,2.3,30.2995
31,44728.66581,30.679913,58245486,-78.771266,0.150075,0.143778,1.925321,1.788781,-0.850172,-0.855818,19.912166,2.799032,-0.095526,-0.00095526,0,-0.095526,-0.853062,1.91826,18.8,80.3948,0,7.7,42.4425,0,2.3,30.2995
32,44728.66582,31.679913,58245487,-78.540492,0.154971,0.148708,2.096484,1.792725,-0.845241,-0.851874,19.912166,3.045724,-0.088978,-0.00088978,0,-0.088978,-0.848066,1.87946,19.5,80.3614,0,7.7,42.4425,0,2.3,30.2995
33,44728.66583,32.679913,58245488,-78.49365,0.155188,0.148861,2.115256,1.792725,-0.844853,-0.851611,19.912166,2.987409,-0.089247,-0.00089247,0,-0.089247,-0.847865,1.4358,20,80.3354,0,7.7,42.4425,0,2.3,30.2995
34,44728.66585,33.679913,58245489,-78.448591,0.155859,0.149589,2.135195,1.793711,-0.844231,-0.850756,19.912166,3.031724,-0.088145,-0.00088145,0,-0.088145,-0.847292,0.61915,20.6,80.3272,0,7.7,42.4425,0,2.3,30.2995
35,44728.66586,34.679913,58245490,-78.432679,0.155652,0.149367,2.03154,1.792725,-0.84599,-0.852531,19.912166,2.918826,-0.090226,-0.00090226,0,-0.090226,-0.84884,0.20271,20.4,80.3294,0,7.7,42.4425,0,2.3,30.2995
36,44728.66587,35.679913,58245491,-78.378498,0.155634,0.149203,2.095271,1.791739,-0.84512,-0.85115,19.912166,2.90168,-0.08997,-0.0008997,0,-0.08997,-0.848557,-0.30581,20,80.3333,0,7.7,42.4425,0,2.3,30.2995
37,44728.66588,36.679913,58245492,-78.347773,0.155284,0.149002,2.020901,1.794697,-0.846187,-0.851709,19.912166,2.913431,-0.090096,-0.00090096,0,-0.090096,-0.848966,-0.24094,20,80.3382,0,7.7,42.4425,0,2.3,30.2995
38,44728.66589,37.679913,58245493,-78.293504,0.155699,0.149274,2.044172,1.792725,-0.84538,-0.852662,19.912166,2.899217,-0.089903,-0.00089903,0,-0.089903,-0.848415,-0.19055,20,80.3409,0,7.7,42.4425,0,2.3,30.2995
39,44728.6659,38.679913,58245494,-78.202914,0.157599,0.151244,2.073404,1.791739,-0.845092,-0.852104,19.912166,2.916091,-0.0898,-0.000898,0,-0.0898,-0.848124,0.80443,20.7,80.335,0,7.8,42.4425,0,2.3,30.2995
40,44728.66591,39.679913,58245495,-78.159466,0.156607,0.150142,2.127525,1.791739,-0.844265,-0.851808,19.912166,2.968308,-0.09124,-0.0009124,0,-0.09124,-0.846352,4.959,23,80.2424,0,7.7,42.4425,0,2.3,30.2995
41,44728.66593,40.679913,58245496,-78.077119,0.155819,0.149366,2.072141,1.791739,-0.846037,-0.851841,19.912166,2.991835,-0.089325,-0.00089325,0,-0.089325,-0.848651,4.959,26.3,80.1499,0,7.7,42.4425,0,2.3,30.2995
42,44728.66594,41.679913,58245497,-77.824702,0.159767,0.153423,2.375424,1.797656,-0.839911,-0.846647,19.912166,3.359428,-0.083011,-0.00083011,0,-0.083011,-0.84306,4.95378,29.8,80.0879,0,7.7,42.4425,0,2.3,30.2995
43,44728.66595,42.679913,58245498,-77.481706,0.164916,0.158346,2.615176,1.802586,-0.834467,-0.841125,19.912166,3.800007,-0.073092,-0.00073092,0,-0.073092,-0.836949,4.72153,32.1,79.9966,0,7.7,42.4425,0,2.3,30.2995
44,44728.66596,43.679913,58245499,-77.196784,0.171232,0.16455,2.894672,1.808503,-0.828454,-0.836293,19.912166,4.099638,-0.066326,-0.00066326,0,-0.066326,-0.83141,4.02882,34.6,79.9315,0,7.7,42.4425,0,2.3,30.2995
45,44728.66597,44.679913,58245500,-76.906775,0.176458,0.169663,3.083122,1.813433,-0.824235,-0.830936,19.912166,4.395141,-0.05964,-0.0005964,0,-0.05964,-0.82761,2.57202,36.3,79.8999,0,7.8,42.4425,0,2.3,30.2995
46,44728.66598,45.679913,58245501,-76.625426,0.180168,0.173369,3.445303,1.818364,-0.817156,-0.825808,19.912166,4.782212,-0.051885,-0.00051885,0,-0.051885,-0.82115,1.70686,37.2,79.8654,0,7.7,42.4425,0,2.3,30.2995
47,44728.666,46.679913,58245502,-76.38139,0.184876,0.177911,3.483083,1.821322,-0.815525,-0.823178,19.912166,5.045289,-0.046118,-0.00046118,0,-0.046118,-0.817731,1.49777,38.2,79.8371,0,7.7,42.4425,0,2.3,30.2995
48,44728.66601,47.679913,58245503,-76.230643,0.187615,0.180568,3.581925,1.823294,-0.813801,-0.820384,19.912166,5.083366,-0.044675,-0.00044675,0,-0.044675,-0.817037,1.47403,39.3,79.8183,0,7.7,42.4425,0,2.3,30.2995
49,44728.66602,48.679913,58245504,-76.17495,0.187582,0.180633,3.587186,1.823294,-0.813509,-0.820319,19.912166,5.046174,-0.045135,-0.00045135,0,-0.045135,-0.816965,1.22729,40,79.7944,0,7.7,42.4425,0,2.3,30.2995
50,44728.66603,49.679913,58245505,-76.162437,0.187631,0.180674,3.606372,1.823294,-0.813157,-0.820056,19.912166,5.025432,-0.045247,-0.00045247,0,-0.045247,-0.816824,1.05296,40.4,79.7801,0,7.7,42.4425,0,2.3,30.2995
51,44728.66604,50.679913,58245506,-76.068061,0.18818,0.181163,3.615406,1.822308,-0.812652,-0.819694,19.912166,5.140043,-0.043531,-0.00043531,0,-0.043531,-0.815998,0.29886,40,79.7801,0,7.7,42.4425,0,2.3,30.2995
52,44728.66605,51.679913,58245507,-76.062567,0.187926,0.180788,3.580953,1.823294,-0.813279,-0.820187,19.912166,4.998933,-0.044807,-0.00044807,0,-0.044807,-0.816955,0.29886,40,79.7838,0,7.7,42.4425,0,2.3,30.2995
53,44728.66606,52.679913,58245508,-75.993995,0.187534,0.180731,3.632769,1.823294,-0.812761,-0.819628,19.912166,5.105009,-0.044158,-0.00044158,0,-0.044158,-0.816121,-0.15174,41.5,79.7392,0,7.7,42.4425,0,2.3,30.2995
54,44728.66608,53.679913,58245509,-75.911817,0.187652,0.180705,3.649056,1.822308,-0.812784,-0.820286,19.912166,5.200869,-0.043345,-0.00043345,0,-0.043345,-0.816212,4.94567,45.8,79.6772,0,7.7,42.4425,0,2.3,30.2995
55,44728.66609,54.679913,58245510,-75.737783,0.188286,0.181415,3.88261,1.825266,-0.810055,-0.816637,19.912166,5.2432,-0.042873,-0.00042873,0,-0.042873,-0.81497,4.95147,48.5,79.5816,0,7.7,42.4425,0,2.3,30.2995
56,44728.6661,55.679913,58245511,-75.379568,0.1939,0.186881,4.118718,1.828225,-0.806361,-0.813021,19.912166,5.753471,-0.035339,-0.00035339,0,-0.035339,-0.810015,4.77308,52.5,79.494,0,7.7,42.4425,0,2.3,30.2995
57,44728.66611,56.679913,58245512,-74.993953,0.199781,0.192467,4.438969,1.835127,-0.800384,-0.807434,19.912166,6.313026,-0.026428,-0.00026428,0,-0.026428,-0.80409,3.24344,55.2,79.4514,0,7.7,42.4425,0,2.3,30.2995
58,44728.66612,57.679913,58245513,-74.690453,0.203996,0.196988,4.745699,1.840058,-0.795462,-0.802733,19.912166,6.673122,-0.020021,-0.00020021,0,-0.020021,-0.799183,2.43449,56.5,79.4077,0,7.7,42.4425,0,2.3,30.2995
59,44728.66613,58.679913,58245514,-74.376934,0.208515,0.201452,4.811403,1.844002,-0.793205,-0.800367,19.912166,6.896912,-0.015282,-0.00015282,0,-0.015282,-0.796714,1.47866,57.7,79.3794,0,7.7,42.4425,0,2.3,30.2995
60,44728.66615,59.679913,58245515,-74.362651,0.208222,0.201287,4.933818,1.845975,-0.792019,-0.798953,19.912166,6.943276,-0.014336,-0.00014336,0,-0.014336,-0.795437,1.26784,58.7,79.3636,0,7.7,42.4425,0,2.3,30.2995
61,44728.66616,60.679913,58245516,-74.299636,0.20876,0.201584,4.976013,1.844988,-0.791206,-0.798164,19.912166,6.999307,-0.013666,-0.00013666,0,-0.013666,-0.795042,1.1827,59.3,79.3411,0,7.7,42.4425,0,2.3,30.2995
62,44728.66617,61.679913,58245517,-74.280113,0.208239,0.20116,4.830562,1.844988,-0.793013,-0.800071,19.912166,6.874005,-0.015074,-0.00015074,0,-0.015074,-0.796142,0.93886,60,79.3232,0,7.7,42.4425,0,2.3,30.2995
63,44728.66618,62.679913,58245518,-74.186512,0.208758,0.201788,4.856592,1.844988,-0.792168,-0.799479,19.912166,6.991469,-0.014024,-0.00014024,0,-0.014024,-0.795629,0.41353,60,79.3171,0,7.7,42.4425,0,2.3,30.2995
64,44728.66619,63.679913,58245519,-74.193345,0.208296,0.201159,4.87045,1.844988,-0.792349,-0.798986,19.912166,6.886026,-0.014746,-0.00014746,0,-0.014746,-0.795888,-0.14595,60,79.3185,0,7.7,42.4425,0,2.3,30.2995
65,44728.6662,64.679913,58245520,-74.123516,0.208526,0.201492,4.889815,1.844002,-0.792358,-0.798657,19.912166,6.84565,-0.014916,-0.00014916,0,-0.014916,-0.796031,-0.09672,60,79.3204,0,7.7,42.4425,0,2.3,30.2995
66,44728.66622,65.679913,58245521,-74.053207,0.208556,0.201344,4.875693,1.844988,-0.792534,-0.799315,19.912166,6.903149,-0.014906,-0.00014906,0,-0.014906,-0.796025,4.00218,62.7,79.2842,0,7.7,42.4425,0,2.3,30.2995
67,44728.66623,66.679913,58245522,-73.952305,0.208483,0.201492,5.028733,1.844988,-0.791209,-0.798066,19.912166,7.078408,-0.013676,-0.00013676,0,-0.013676,-0.794675,4.93988,65.8,79.1918,0,7.7,42.4425,0,2.3,30.2995
68,44728.66624,67.679913,58245523,-73.85006,0.208884,0.201796,5.063921,1.845975,-0.790795,-0.79823,19.912166,7.216675,-0.012374,-0.00012374,0,-0.012374,-0.794301,4.94394,70.3,79.0995,0,7.7,42.4425,0,2.3,30.2995
69,44728.66625,68.679913,58245524,-73.326712,0.215171,0.207962,5.551781,1.851891,-0.783915,-0.791689,19.912166,7.903062,-0.002836,-0.00002836,0,-0.002836,-0.787576,4.11164,74.2,79.0455,0,7.7,42.4425,0,2.3,30.2995
70,44728.66626,69.679913,58245525,-72.793094,0.221781,0.214686,6.000188,1.858794,-0.777294,-0.78472,19.912166,8.532243,0.006737,0.00006737,0,0.006737,-0.780874,2.19511,75.8,78.9922,0,7.7,42.4425,0,2.3,30.2995
71,44728.66627,70.679913,58245526,-72.478482,0.226308,0.219048,6.302804,1.862738,-0.772971,-0.780415,19.912166,8.850687,0.012109,0.00012109,0,0.012109,-0.776726,1.72192,77.4,78.9593,0,7.7,42.4425,0,2.3,30.2995
72,44728.66629,71.679913,58245527,-72.456517,0.22675,0.219234,6.240386,1.862738,-0.7734,-0.781368,19.912166,8.820278,0.012226,0.00012226,0,0.012226,-0.776918,1.17285,78.4,78.9441,0,7.7,42.4425,0,2.3,30.2995
73,44728.6663,72.679913,58245528,-72.428972,0.226023,0.218828,6.26297,1.862738,-0.773481,-0.780283,19.912166,8.746202,0.011028,0.00011028,0,0.011028,-0.777312,1.14099,79,78.9227,0,7.7,42.4425,0,2.3,30.2995
74,44728.66631,73.679913,58245529,-72.382064,0.226499,0.219165,6.147714,1.860766,-0.77436,-0.781532,19.912166,8.709767,0.011033,0.00011033,0,0.011033,-0.77799,0.95623,80,78.9046,0,7.7,42.4425,0,2.3,30.2995
75,44728.66632,74.679913,58245530,-72.320144,0.226837,0.219302,6.122641,1.862738,-0.774523,-0.78242,19.912166,8.755185,0.011219,0.00011219,0,0.011219,-0.777803,0.65448,80,78.8963,0,7.7,42.4425,0,2.3,30.2995
76,44728.66633,75.679913,58245531,-72.266347,0.226692,0.219214,6.12241,1.861752,-0.774662,-0.781401,19.912166,8.704251,0.010833,0.00010833,0,0.010833,-0.77831,-0.06718,80,78.8951,0,7.7,42.4425,0,2.3,30.2995
77,44728.66634,76.679913,58245532,-72.247212,0.226517,0.219229,6.064422,1.861752,-0.775422,-0.781762,19.912166,8.646968,0.010415,0.00010415,0,0.010415,-0.779026,-0.09035,80,78.8968,0,7.7,42.4425,0,2.3,30.2995
78,44728.66635,77.679913,58245533,-72.152482,0.226635,0.219174,6.225982,1.862738,-0.773385,-0.781006,19.912166,8.857014,0.0125,0.000125,0,0.0125,-0.77684,0.022,80.4,78.8967,0,7.7,42.4425,0,2.3,30.2995
79,44728.66637,78.679913,58245534,-72.0663,0.226808,0.219414,6.083177,1.861752,-0.775327,-0.7838,19.912166,8.746777,0.010711,0.00010711,0,0.010711,-0.778531,4.94046,83.7,78.8135,0,7.7,42.4425,0,2.3,30.2995
80,44728.66638,79.679913,58245535,-72.031828,0.22596,0.218576,6.186619,1.860766,-0.774711,-0.782091,19.912166,8.842554,0.011028,0.00011028,0,0.011028,-0.77787,4.93699,88.6,78.7199,0,7.7,42.4425,0,2.3,30.2995
81,44728.66639,80.679913,58245536,-71.744716,0.227985,0.220728,6.567212,1.86471,-0.770663,-0.779527,19.912166,9.190518,0.01449,0.0001449,0,0.01449,-0.774338,4.77887,93.2,78.6607,0,7.8,42.4425,0,2.3,30.2995
82,44728.6664,81.679913,58245537,-71.255664,0.233822,0.226497,6.942056,1.868655,-0.765826,-0.774071,19.912166,9.6856,0.021596,0.00021596,0,0.021596,-0.769719,3.04478,95.2,78.5987,0,7.7,42.4425,0,2.3,30.2995
83,44728.66641,82.679913,58245538,-70.791267,0.239624,0.23211,7.422752,1.872599,-0.759623,-0.768023,19.912166,10.371541,0.030952,0.00030952,0,0.030952,-0.763368,2.13528,97.1,78.5615,0,7.7,42.4425,0,2.3,30.2995
84,44728.66642,83.679913,58245539,-70.372854,0.244403,0.236989,7.657466,1.87753,-0.755901,-0.763388,19.912166,10.8126,0.036563,0.00036563,0,0.036563,-0.759663,1.24872,98.2,78.5456,0,7.7,42.4425,0,2.3,30.2995
85,44728.66644,84.679913,58245540,-70.348188,0.244616,0.237252,7.650058,1.876544,-0.756026,-0.763355,19.912166,10.799322,0.036964,0.00036964,0,0.036964,-0.759715,1.08481,98.9,78.5251,0,7.6,42.4425,0,2.3,30.2995
86,44728.66645,85.679913,58245541,-70.156909,0.246419,0.238981,7.713637,1.878516,-0.754868,-0.76204,19.912166,11.015855,0.039294,0.00039294,0,0.039294,-0.758084,0.94175,100,78.5075,0,7.7,42.4425,0,2.3,30.2995
87,44728.66646,86.679913,58245542,-70.070946,0.247124,0.239526,7.880932,1.879502,-0.753046,-0.760627,19.912166,11.063369,0.040256,0.00040256,0,0.040256,-0.757009,0.6956,100,78.4986,0,7.7,42.4425,0,2.3,30.2995
88,44728.66647,87.679913,58245543,-69.983799,0.247504,0.239985,7.894624,1.880488,-0.752738,-0.760298,19.912166,11.130654,0.041081,0.00041081,0,0.041081,-0.756507,0.08977,100,78.4947,0,7.7,42.4425,0,2.3,30.2995
89,44728.66648,88.679913,58245544,-69.954722,0.247473,0.239971,7.783815,1.879502,-0.753605,-0.761317,19.912166,11.093824,0.041009,0.00041009,0,0.041009,-0.757275,-0.01795,100,78.4951,0,7.7,42.4425,0,2.3,30.2995
90,44728.66649,89.679913,58245545,-69.897954,0.246958,0.239494,7.840317,1.880488,-0.752666,-0.760824,19.912166,11.174504,0.041517,0.00041517,0,0.041517,-0.756529,0.02316,100,78.4949,0,7.6,42.4425,0,2.3,30.2995
91,44728.66651,90.679913,58245546,-69.841274,0.247458,0.239959,7.746836,1.879502,-0.753953,-0.761251,19.912166,10.999097,0.04034,0.0004034,0,0.04034,-0.757628,0.10251,100,78.4932,0,7.6,42.4425,0,2.3,30.2995
92,44728.66652,91.679913,58245547,-69.859473,0.247056,0.239441,7.734181,1.878516,-0.753885,-0.761087,19.912166,10.956079,0.039823,0.00039823,0,0.039823,-0.757714,0.13552,100,78.4906,0,7.7,42.4425,0,2.3,30.2995
93,44728.66653,92.679913,58245548,-69.834545,0.245973,0.238559,7.755788,1.880488,-0.753511,-0.761251,19.912166,10.990232,0.040488,0.00040488,0,0.040488,-0.757211,0.4848,100,78.4888,0,7.7,42.4425,0,2.3,30.2995
94,44728.66654,93.679913,58245549,-69.704651,0.247824,0.240317,7.738726,1.878516,-0.753563,-0.761843,19.912166,11.04576,0.040937,0.00040937,0,0.040937,-0.757037,0.359,100,78.4862,0,7.7,42.4425,0,2.3,30.2995
95,44728.66655,94.679913,58245550,-69.841203,0.245747,0.238217,7.615468,1.879502,-0.755143,-0.761975,19.912166,10.814902,0.038419,0.00038419,0,0.038419,-0.758809,0.26208,100,78.4841,0,7.6,42.4425,0,2.3,30.2995
96,44728.66656,95.679913,58245551,-69.77497,0.245742,0.238304,7.638817,1.878516,-0.754899,-0.762468,19.912166,10.79514,0.038256,0.00038256,0,0.038256,-0.758722,0.16871,100,78.4837,0,7.7,42.4425,0,2.3,30.2995
97,44728.66657,96.679913,58245552,-69.73038,0.245756,0.23828,7.646886,1.87753,-0.754996,-0.762369,19.912166,10.798228,0.038294,0.00038294,0,0.038294,-0.758784,0.09521,100,78.4832,0,7.7,42.4425,0,2.3,30.2995
98,44728.66659,97.679913,58245553,-69.686222,0.245801,0.238187,7.610506,1.87753,-0.75506,-0.762435,19.912166,10.782101,0.038115,0.00038115,0,0.038115,-0.75891,0.07338,100,78.4822,0,7.7,42.4425,0,2.3,30.2995
99,44728.6666,98.679913,58245554,-69.636318,0.245695,0.238075,7.627359,1.878516,-0.754912,-0.762336,19.912166,10.803775,0.038326,0.00038326,0,0.038326,-0.758583,0.08123,100,78.4813,0,7.6,42.4425,0,2.3,30.2995
100,44728.66661,99.679913,58245555,-69.564557,0.245814,0.238197,7.629768,1.878516,-0.755088,-0.762468,19.912166,10.804297,0.038352,0.00038352,0,0.038352,-0.75865,0.08774,100,78.4801,0,7.7,42.4425,0,2.3,30.2995
101,44728.66662,100.679913,58245556,-69.50565,0.246056,0.238354,7.686532,1.878516,-0.754602,-0.762007,19.912166,10.794037,0.038519,0.00038519,0,0.038519,-0.758198,0.08595,100,78.4788,0,7.7,42.4425,0,2.3,30.2995
102,44728.66663,101.679913,58245557,-69.357261,0.247041,0.239451,7.739481,1.879502,-0.753698,-0.761186,19.912166,10.986223,0.04026,0.0004026,0,0.04026,-0.757428,0.07978,100,78.478,0,7.7,42.4425,0,2.3,30.2995
103,44728.66664,102.679913,58245558,-69.207133,0.248039,0.240624,7.85874,1.880488,-0.752684,-0.760035,19.912166,11.097373,0.041809,0.00041809,0,0.041809,-0.756312,0.07581,100,78.4768,0,7.7,42.4425,0,2.3,30.2995
104,44728.66666,103.679913,58245559,-69.06287,0.248848,0.241632,7.967206,1.880488,-0.751637,-0.759312,19.912166,11.263635,0.043196,0.00043196,0,0.043196,-0.755316,0.0635,100,78.4761,0,7.7,42.4425,0,2.3,30.2995
105,44728.66667,104.679913,58245560,-68.973478,0.249933,0.242361,7.993557,1.88246,-0.75086,-0.758227,19.912166,11.328448,0.044382,0.00044382,0,0.044382,-0.754553,0.05768,100,78.475,0,7.7,42.4425,0,2.3,30.2995
106,44728.66668,105.679913,58245561,-68.817921,0.250836,0.243508,8.092514,1.88246,-0.749804,-0.757143,19.912166,11.448642,0.045796,0.00045796,0,0.045796,-0.753533,0.0556,100,78.4739,0,7.7,42.4425,0,2.3,30.2995
107,44728.66669,106.679913,58245562,-68.699278,0.251832,0.244415,8.174796,1.883446,-0.748711,-0.755927,19.912166,11.539541,0.047326,0.00047326,0,0.047326,-0.752395,0.06078,100,78.4729,0,7.7,42.4425,0,2.3,30.2995
