Index,Date,Time,Counter,FbLoad,Lvdt1,Lvdt2,Force(kN),Potm,LVDT1,LVDT2,Chain,Stress [MPa],Strain Ax. [%],Strain Ax [-],Strain Rad. [%],Strain Vol. [%],Gemidd,IFlow,IPress,IVol,FlowA,PressA,VolA,FlowB,PressB,VolB
23,44701.4333,22.361603,57964209,1.255326,0.077303,0.079159,1.211102,2.482994,-0.924052,-0.922675,19.912166,1.768794,-0.002232,-0.00002232,0,-0.002232,-0.922512,0,10,80.0247,0,0,0,0,0,0
24,44701.43331,23.361603,57964210,1.230778,0.076823,0.078694,1.19561,2.482994,-0.924647,-0.92261,19.912166,1.76544,-0.002859,-0.00002859,0,-0.002859,-0.92321,-0.00002,10,80.0247,0,0,0,0,0,0
25,44701.43332,24.361603,57964211,1.221616,0.076549,0.078529,1.189257,2.482994,-0.924769,-0.922971,19.912166,1.685884,-0.004314,-0.00004314,0,-0.004314,-0.923686,0.00002,10,80.0247,0,0,0,0,0,0
26,44701.43333,25.361603,57964212,1.24742,0.077163,0.078997,1.256418,2.482994,-0.923036,-0.921492,19.912166,1.784407,-0.00216,-0.0000216,0,-0.00216,-0.921937,-0.00031,10,80.0248,0,0,0,0,0,0
27,44701.43335,26.361603,57964213,1.268909,0.077819,0.079598,1.233412,2.482994,-0.923677,-0.921623,19.912166,1.792204,-0.001639,-0.00001639,0,-0.001639,-0.922175,-0.00028,10,80.0248,0,0,0,0,0,0
28,44701.43336,27.361603,57964214,1.197565,0.076116,0.07805,1.200732,2.482008,-0.924357,-0.922774,19.912166,1.659926,-0.004304,-0.00004304,0,-0.004304,-0.923471,-0.00031,10,80.0248,0,0,0,0,0,0
29,44701.43337,28.361603,57964215,1.29638,0.078193,0.079961,1.259571,2.482994,-0.922756,-0.921328,19.912166,1.825738,-0.001038,-0.00001038,0,-0.001038,-0.921707,-0.00028,10,80.0248,0,0,0,0,0,0
30,44701.43338,29.361603,57964216,1.211817,0.076365,0.078333,1.201278,2.482994,-0.92446,-0.921591,19.912166,1.692548,-0.00412,-0.0000412,0,-0.00412,-0.923879,-0.00031,10,80.0248,0,0,0,0,0,0
31,44701.43339,30.361603,57964217,1.218357,0.076543,0.078497,1.224069,2.482994,-0.923639,-0.921492,19.912166,1.721248,-0.003062,-0.00003062,0,-0.003062,-0.922609,-0.00031,10,80.0248,0,0,0,0,0,0
32,44701.4334,31.361603,57964218,1.241039,0.076946,0.078771,1.265881,2.482994,-0.922889,-0.920999,19.912166,1.70887,-0.003552,-0.00003552,0,-0.003552,-0.92291,-0.00031,10,80.0248,0,0,0,0,0,0
33,44701.43341,32.361603,57964219,1.225349,0.07678,0.078581,1.144326,2.482008,-0.925899,-0.92376,19.912166,1.668132,-0.005012,-0.00005012,0,-0.005012,-0.924805,-0.00031,10,80.0248,0,0,0,0,0,0
34,44701.43343,33.361603,57964220,1.228006,0.076574,0.078418,1.233972,2.482994,-0.923451,-0.921722,19.912166,1.743992,-0.002671,-0.00002671,0,-0.002671,-0.922343,-0.00028,10,80.0248,0,0,0,0,0,0
35,44701.43344,34.361603,57964221,1.241007,0.076986,0.078868,1.215075,2.482994,-0.92425,-0.921656,19.912166,1.724233,-0.003854,-0.00003854,0,-0.003854,-0.923591,-0.00031,10,80.0248,0,0,0,0,0,0
36,44701.43345,35.361603,57964222,1.218479,0.076549,0.078455,1.210336,2.482994,-0.924189,-0.922051,19.912166,1.712649,-0.003932,-0.00003932,0,-0.003932,-0.923169,0,10,80.0248,0,0,0,0,0,0
37,44701.43346,36.361603,57964223,1.254627,0.077129,0.078821,1.225134,2.482008,-0.923658,-0.922511,19.912166,1.750131,-0.002781,-0.00002781,0,-0.002781,-0.922451,0,10,80.0248,0,0,0,0,0,0
38,44701.43347,37.361603,57964224,1.237073,0.076763,0.078654,1.209933,2.482994,-0.924189,-0.922182,19.912166,1.712913,-0.003702,-0.00003702,0,-0.003702,-0.923257,0,10,80.0248,0,0,0,0,0,0
39,44701.43348,38.361603,57964225,1.269631,0.07737,0.079185,1.240279,2.48398,-0.923314,-0.921623,19.912166,1.767101,-0.002629,-0.00002629,0,-0.002629,-0.922279,0,10,80.0248,0,0,0,0,0,0
40,44701.4335,39.361603,57964226,1.259385,0.077391,0.079255,1.149924,2.482008,-0.925581,-0.923333,19.912166,1.781347,-0.002733,-0.00002733,0,-0.002733,-0.923951,-0.00026,10,80.0248,0,0,0,0,0,0
41,44701.43351,40.361603,57964227,1.212547,0.07619,0.078031,1.218641,2.482008,-0.924196,-0.922708,19.912166,1.722405,-0.00367,-0.0000367,0,-0.00367,-0.923093,-0.00026,10,80.0248,0,0,0,0,0,0
42,44701.43352,41.361603,57964228,1.227948,0.076346,0.078092,1.219861,2.482994,-0.924173,-0.922379,19.912166,1.682738,-0.004358,-0.00004358,0,-0.004358,-0.923533,-0.00026,10,80.0248,0,0,0,0,0,0
43,44701.43353,42.361603,57964229,1.248812,0.077282,0.079046,1.235976,2.482008,-0.923472,-0.922182,19.912166,1.752674,-0.002619,-0.00002619,0,-0.002619,-0.922351,-0.00026,10,80.0248,0,0,0,0,0,0
44,44701.43354,43.361603,57964230,1.278869,0.07775,0.079564,1.244227,2.482994,-0.923169,-0.921262,19.912166,1.798541,-0.001662,-0.00001662,0,-0.001662,-0.921954,-0.00063,10,80.0249,0,0,0,0,0,0
45,44701.43355,44.361603,57964231,1.214964,0.076611,0.078565,1.204219,2.482008,-0.924135,-0.922445,19.912166,1.749134,-0.002956,-0.00002956,0,-0.002956,-0.922745,-0.00063,10,80.0249,0,0,0,0,0,0
46,44701.43357,45.361603,57964232,1.246032,0.077615,0.079509,1.16327,2.482008,-0.925023,-0.922938,19.912166,1.74585,-0.002872,-0.00002872,0,-0.002872,-0.923565,-0.00063,10,80.0249,0,0,0,0,0,0
47,44701.43358,46.361603,57964233,1.219829,0.07659,0.078535,1.191191,2.482008,-0.9245,-0.922642,19.912166,1.725923,-0.003005,-0.00003005,0,-0.003005,-0.922766,-0.00089,10,80.0249,0,0,0,0,0,0
48,44701.43359,47.361603,57964234,1.234635,0.076823,0.078643,1.214831,2.48398,-0.924153,-0.921821,19.912166,1.736512,-0.003428,-0.00003428,0,-0.003428,-0.923185,-0.00089,10,80.0249,0,0,0,0,0,0
49,44701.4336,48.361603,57964235,1.219021,0.076503,0.07838,1.246106,2.48398,-0.923478,-0.921919,19.912166,1.734372,-0.003225,-0.00003225,0,-0.003225,-0.922609,-0.00089,10,80.0251,0,0,0,0,0,0
50,44701.43361,49.361603,57964236,1.222541,0.0766,0.078446,1.235172,2.484966,-0.923685,-0.921722,19.912166,1.705901,-0.003615,-0.00003615,0,-0.003615,-0.922866,-0.00202,10,80.0252,0,0,0,0,0,0
51,44701.43362,50.361603,57964237,1.257746,0.077478,0.079305,1.197924,2.482994,-0.924422,-0.922511,19.912166,1.770463,-0.002782,-0.00002782,0,-0.002782,-0.92307,-0.00217,10,80.0252,0,0,0,0,0,0
52,44701.43363,51.361603,57964238,1.253627,0.077269,0.079108,1.174774,2.482008,-0.924963,-0.922971,19.912166,1.768561,-0.002485,-0.00002485,0,-0.002485,-0.923192,-0.00217,10,80.0252,0,0,0,0,0,0
53,44701.43365,52.361603,57964239,1.214497,0.076618,0.078494,1.209735,2.482994,-0.924306,-0.921623,19.912166,1.713328,-0.003775,-0.00003775,0,-0.003775,-0.923449,-0.00217,10,80.0252,0,0,0,0,0,0
54,44701.43366,53.361603,57964240,1.216131,0.076564,0.078407,1.208452,2.482994,-0.924287,-0.922018,19.912166,1.695917,-0.004063,-0.00004063,0,-0.004063,-0.923365,-0.00179,10,80.0252,0,0,0,0,0,0
55,44701.43367,54.361603,57964241,1.223911,0.076838,0.078735,1.155654,2.482008,-0.925551,-0.923168,19.912166,1.702132,-0.004064,-0.00004064,0,-0.004064,-0.924204,-0.00179,10,80.0252,0,0,0,0,0,0
56,44701.43368,55.361603,57964242,1.252845,0.077002,0.078837,1.2214,2.482994,-0.923893,-0.921821,19.912166,1.728432,-0.003251,-0.00003251,0,-0.003251,-0.92295,-0.00179,10,80.0252,0,0,0,0,0,0
57,44701.43369,56.361603,57964243,1.188783,0.075901,0.077903,1.205923,2.482008,-0.924288,-0.922708,19.912166,1.680184,-0.004376,-0.00004376,0,-0.004376,-0.923459,-0.00153,10,80.0252,0,0,0,0,0,0
58,44701.4337,57.361603,57964244,1.221834,0.076955,0.078907,1.214469,2.482994,-0.924182,-0.921788,19.912166,1.652453,-0.004785,-0.00004785,0,-0.004785,-0.923504,-0.00153,10,80.0252,0,0,0,0,0,0
59,44701.43372,58.361603,57964245,1.272262,0.077346,0.079119,1.236631,2.48398,-0.923625,-0.921558,19.912166,1.762371,-0.002719,-0.00002719,0,-0.002719,-0.922646,-0.00014,10,80.0252,0,0,0,0,0,0
60,44701.43373,59.361603,57964246,1.257336,0.076926,0.078777,1.237385,2.482994,-0.923683,-0.921952,19.912166,1.743216,-0.002933,-0.00002933,0,-0.002933,-0.922729,0,10,80.0252,0,0,0,0,0,0
61,44701.43374,60.361603,57964247,1.257549,0.077119,0.078941,1.224285,2.482008,-0.92383,-0.921755,19.912166,1.742063,-0.003073,-0.00003073,0,-0.003073,-0.922967,0,10,80.0252,0,0,0,0,0,0
62,44701.43375,61.361603,57964248,1.224326,0.076601,0.078585,1.278639,2.48398,-0.922658,-0.920374,19.912166,1.701112,-0.003763,-0.00003763,0,-0.003763,-0.92262,0,10,80.0252,0,0,0,0,0,0
63,44701.43376,62.361603,57964249,1.224159,0.076772,0.078705,1.217013,2.482008,-0.923924,-0.922347,19.912166,1.747215,-0.002838,-0.00002838,0,-0.002838,-0.922556,0,10,80.0252,0,0,0,0,0,0
64,44701.43377,63.361603,57964250,1.237455,0.076845,0.078786,1.220051,2.482008,-0.923748,-0.921952,19.912166,1.743873,-0.002836,-0.00002836,0,-0.002836,-0.922662,0,10,80.0252,0,0,0,0,0,0
65,44701.43379,64.361603,57964251,1.26065,0.077369,0.079264,1.302587,2.48398,-0.922165,-0.919783,19.912166,1.735334,-0.002807,-0.00002807,0,-0.002807,-0.922058,0,10,80.0252,0,0,0,0,0,0
66,44701.4338,65.361603,57964252,1.212371,0.076599,0.07856,1.213961,2.482008,-0.923951,-0.922314,19.912166,1.731594,-0.002929,-0.00002929,0,-0.002929,-0.922679,0,10,80.0252,0,0,0,0,0,0
67,44701.43381,66.361603,57964253,1.246501,0.077033,0.079014,1.244102,2.482994,-0.923527,-0.921196,19.912166,1.714563,-0.003514,-0.00003514,0,-0.003514,-0.922958,0,10,80.0252,0,0,0,0,0,0
68,44701.43382,67.361603,57964254,1.243043,0.077102,0.078989,1.233233,2.482008,-0.923602,-0.921722,19.912166,1.722707,-0.003304,-0.00003304,0,-0.003304,-0.922749,0,10,80.0252,0,0,0,0,0,0
69,44701.43383,68.361603,57964255,1.225032,0.076743,0.078713,1.163859,2.480036,-0.925291,-0.923366,19.912166,1.706391,-0.004125,-0.00004125,0,-0.004125,-0.923912,0,10,80.0252,0,0,0,0,0,0
70,44701.43384,69.361603,57964256,1.253634,0.077425,0.079334,1.243782,2.482008,-0.923267,-0.921328,19.912166,1.742359,-0.002588,-0.00002588,0,-0.002588,-0.922421,0,10,80.0252,0,0,0,0,0,0
71,44701.43385,70.361603,57964257,1.259713,0.077425,0.079329,1.240451,2.48398,-0.923316,-0.921361,19.912166,1.761453,-0.002242,-0.00002242,0,-0.002242,-0.922227,0,10,80.0252,0,0,0,0,0,0
72,44701.43387,71.361603,57964258,1.222942,0.076771,0.07877,1.246956,2.482994,-0.923217,-0.921722,19.912166,1.703777,-0.003376,-0.00003376,0,-0.003376,-0.922285,0,10,80.0252,0,0,0,0,0,0
73,44701.43388,72.361603,57964259,1.228166,0.07685,0.078771,1.26406,2.482008,-0.922911,-0.921196,19.912166,1.698581,-0.003299,-0.00003299,0,-0.003299,-0.922219,0,10,80.0252,0,0,0,0,0,0
74,44701.43389,73.361603,57964260,1.221265,0.076631,0.078613,1.241055,2.482994,-0.923614,-0.921328,19.912166,1.691017,-0.003833,-0.00003833,0,-0.003833,-0.922803,0,10,80.0252,0,0,0,0,0,0
75,44701.4339,74.361603,57964261,1.202456,0.075996,0.078099,1.197687,2.482008,-0.924781,-0.922182,19.912166,1.629302,-0.005539,-0.00005539,0,-0.005539,-0.924219,0,10,80.0252,0,0,0,0,0,0
76,44701.43391,75.361603,57964262,1.247172,0.077123,0.078966,1.245061,2.48398,-0.92335,-0.921426,19.912166,1.734185,-0.003252,-0.00003252,0,-0.003252,-0.922448,0,10,80.0252,0,0,0,0,0,0
77,44701.43392,76.361603,57964263,1.212266,0.076519,0.078454,1.228004,2.48398,-0.92384,-0.921328,19.912166,1.674785,-0.004345,-0.00004345,0,-0.004345,-0.923308,0,10,80.0252,0,0,0,0,0,0
78,44701.43394,77.361603,57964264,1.211444,0.075992,0.077993,1.200741,2.482008,-0.92459,-0.923135,19.912166,1.708346,-0.003791,-0.00003791,0,-0.003791,-0.923324,0,10,80.0252,0,0,0,0,0,0
79,44701.43395,78.361603,57964265,1.214153,0.076248,0.078135,1.199959,2.482994,-0.924359,-0.922544,19.912166,1.719696,-0.003625,-0.00003625,0,-0.003625,-0.923208,0,10,80.0252,0,0,0,0,0,0
80,44701.43396,79.361603,57964266,1.221894,0.076966,0.078835,1.21289,2.48398,-0.924098,-0.922084,19.912166,1.71899,-0.003468,-0.00003468,0,-0.003468,-0.9231,0,10,80.0252,0,0,0,0,0,0
81,44701.43397,80.361603,57964267,1.22558,0.076546,0.078457,1.194885,2.482994,-0.924505,-0.922577,19.912166,1.720633,-0.003738,-0.00003738,0,-0.003738,-0.923206,0,10,80.0252,0,0,0,0,0,0
82,44701.43398,81.361603,57964268,1.253305,0.077183,0.078816,1.230938,2.48398,-0.923946,-0.922478,19.912166,1.737468,-0.003329,-0.00003329,0,-0.003329,-0.923144,0,10,80.0252,0,0,0,0,0,0
83,44701.43399,82.361603,57964269,1.204788,0.07653,0.078323,1.203139,2.482994,-0.924464,-0.922379,19.912166,1.678742,-0.004477,-0.00004477,0,-0.004477,-0.923799,0,10,80.0252,0,0,0,0,0,0
84,44701.43401,83.361603,57964270,1.221587,0.076602,0.078338,1.20133,2.482994,-0.924385,-0.922412,19.912166,1.724293,-0.003873,-0.00003873,0,-0.003873,-0.923392,0,10,80.0252,0,0,0,0,0,0
85,44701.43402,84.361603,57964271,1.227478,0.0769,0.078674,1.24455,2.482994,-0.923314,-0.921788,19.912166,1.722879,-0.003203,-0.00003203,0,-0.003203,-0.922679,0,10,80.0252,0,0,0,0,0,0
86,44701.43403,85.361603,57964272,1.215263,0.076755,0.078571,1.161188,2.482008,-0.925368,-0.923201,19.912166,1.726464,-0.003381,-0.00003381,0,-0.003381,-0.923649,0,10,80.0252,0,0,0,0,0,0
87,44701.43404,86.361603,57964273,1.237297,0.076937,0.078597,1.194128,2.482008,-0.924731,-0.923004,19.912166,1.710982,-0.004013,-0.00004013,0,-0.004013,-0.92364,0,10,80.0252,0,0,0,0,0,0
88,44701.43405,87.361603,57964274,1.201272,0.076559,0.078341,1.21171,2.482008,-0.924247,-0.922347,19.912166,1.7014,-0.003947,-0.00003947,0,-0.003947,-0.92348,-0.00031,10,80.0252,0,0,0,0,0,0
89,44701.43406,88.361603,57964275,1.237893,0.077067,0.078909,1.298248,2.484966,-0.922146,-0.920703,19.912166,1.782381,-0.001709,-0.00001709,0,-0.001709,-0.921409,-0.00031,10,80.0253,0,0,0,0,0,0
90,44701.43407,89.361603,57964276,1.207713,0.076237,0.078163,1.208258,2.482994,-0.924122,-0.922445,19.912166,1.770649,-0.002428,-0.00002428,0,-0.002428,-0.922379,-0.00147,10,80.0254,0,0,0,0,0,0
91,44701.43409,90.361603,57964277,1.241676,0.07652,0.07842,1.275664,2.48398,-0.922717,-0.921295,19.912166,1.694091,-0.003743,-0.00003743,0,-0.003743,-0.922446,-0.00147,10,80.0254,0,0,0,0,0,0
92,44701.4341,91.361603,57964278,1.208859,0.076396,0.078325,1.217388,2.482994,-0.924145,-0.921886,19.912166,1.696856,-0.004053,-0.00004053,0,-0.004053,-0.923505,-0.00147,10,80.0254,0,0,0,0,0,0
93,44701.43411,92.361603,57964279,1.254558,0.077276,0.079085,1.227332,2.48398,-0.923649,-0.921788,19.912166,1.736188,-0.003071,-0.00003071,0,-0.003071,-0.922808,-0.0015,10,80.0255,0,0,0,0,0,0
94,44701.43412,93.361603,57964280,1.231476,0.076802,0.078605,1.234983,2.48398,-0.923521,-0.921656,19.912166,1.79135,-0.002121,-0.00002121,0,-0.002121,-0.922531,-0.00194,10,80.0255,0,0,0,0,0,0
95,44701.43413,94.361603,57964281,1.24007,0.077025,0.078904,1.233556,2.48398,-0.923678,-0.921722,19.912166,1.735292,-0.00308,-0.0000308,0,-0.00308,-0.922831,-0.00194,10,80.0255,0,0,0,0,0,0
96,44701.43414,95.361603,57964282,1.207803,0.07666,0.078558,1.223748,2.482994,-0.923953,-0.922149,19.912166,1.726248,-0.00334,-0.0000334,0,-0.00334,-0.922946,-0.00194,10,80.0255,0,0,0,0,0,0
97,44701.43416,96.361603,57964283,1.189935,0.075578,0.077658,1.153011,2.482008,-0.925795,-0.923037,19.912166,1.600709,-0.00614,-0.0000614,0,-0.00614,-0.924952,-0.00194,10,80.0255,0,0,0,0,0,0
98,44701.43417,97.361603,57964284,1.202822,0.076027,0.077994,1.176107,2.482008,-0.925282,-0.923366,19.912166,1.659506,-0.005224,-0.00005224,0,-0.005224,-0.924298,-0.00162,10,80.0255,0,0,0,0,0,0
99,44701.43418,98.361603,57964285,1.27623,0.077752,0.079595,1.299466,2.48398,-0.922122,-0.920506,19.912166,1.848235,-0.000731,-0.00000731,0,-0.000731,-0.921157,-0.00162,10,80.0255,0,0,0,0,0,0
100,44701.43419,99.361603,57964286,1.253429,0.077086,0.078954,1.258945,2.482994,-0.923282,-0.921459,19.912166,1.716541,-0.003656,-0.00003656,0,-0.003656,-0.922725,-0.00046,10,80.0255,0,0,0,0,0,0
101,44701.4342,100.361603,57964287,1.227752,0.076605,0.078472,1.206015,2.482994,-0.924334,-0.92261,19.912166,1.722319,-0.003581,-0.00003581,0,-0.003581,-0.923022,-0.00046,10,80.0255,0,0,0,0,0,0
102,44701.43421,101.361603,57964288,1.192716,0.075772,0.077748,1.176365,2.482008,-0.925049,-0.923168,19.912166,1.670074,-0.004866,-0.00004866,0,-0.004866,-0.923927,-0.00046,10,80.0255,0,0,0,0,0,0
103,44701.43423,102.361603,57964289,1.227048,0.076895,0.078715,1.17083,2.482008,-0.925212,-0.923234,19.912166,1.706523,-0.004037,-0.00004037,0,-0.004037,-0.923976,-0.00043,10,80.0255,0,0,0,0,0,0
104,44701.43424,103.361603,57964290,1.205465,0.076413,0.078195,1.220514,2.482994,-0.924169,-0.922347,19.912166,1.706157,-0.004156,-0.00004156,0,-0.004156,-0.923209,0,10,80.0255,0,0,0,0,0,0
105,44701.43425,104.361603,57964291,1.206832,0.076408,0.078236,1.204978,2.482994,-0.924646,-0.922577,19.912166,1.69236,-0.004347,-0.00004347,0,-0.004347,-0.923709,0,10,80.0255,0,0,0,0,0,0
106,44701.43426,105.361603,57964292,1.203721,0.076337,0.07824,1.217677,2.482994,-0.92418,-0.922478,19.912166,1.698638,-0.004283,-0.00004283,0,-0.004283,-0.923664,0,10,80.0255,0,0,0,0,0,0
107,44701.43427,106.361603,57964293,1.218134,0.076365,0.078195,1.238296,2.482994,-0.923696,-0.921788,19.912166,1.678324,-0.004987,-0.00004987,0,-0.004987,-0.923516,0,10,80.0255,0,0,0,0,0,0
108,44701.43428,107.361603,57964294,1.186564,0.075847,0.077756,1.137493,2.482008,-0.926216,-0.923694,19.912166,1.650063,-0.005451,-0.00005451,0,-0.005451,-0.924937,0,10,80.0255,0,0,0,0,0,0
109,44701.43429,108.361603,57964295,1.219591,0.076675,0.078428,1.214297,2.482008,-0.92432,-0.922708,19.912166,1.730745,-0.003747,-0.00003747,0,-0.003747,-0.92332,0,10,80.0255,0,0,0,0,0,0
110,44701.43431,109.361603,57964296,1.250521,0.077025,0.078741,1.21644,2.482994,-0.924062,-0.922511,19.912166,1.753661,-0.002703,-0.00002703,0,-0.002703,-0.92247,0,10,80.0255,0,0,0,0,0,0
111,44701.43432,110.361603,57964297,1.17907,0.075598,0.077607,1.188607,2.482994,-0.924964,-0.922741,19.912166,1.640121,-0.005438,-0.00005438,0,-0.005438,-0.924292,0,10,80.0256,0,0,0,0,0,0
112,44701.43433,111.361603,57964298,1.221708,0.076298,0.078123,1.210597,2.482994,-0.924354,-0.922347,19.912166,1.714989,-0.004111,-0.00004111,0,-0.004111,-0.923584,-0.00055,10,80.0256,0,0,0,0,0,0
113,44701.43434,112.361603,57964299,1.208753,0.076542,0.078366,1.190015,2.482994,-0.924858,-0.923004,19.912166,1.699872,-0.004176,-0.00004176,0,-0.004176,-0.923743,-0.00055,10,80.0257,0,0,0,0,0,0
114,44701.43435,113.361603,57964300,1.206323,0.076289,0.078188,1.173294,2.482008,-0.925339,-0.923431,19.912166,1.650065,-0.005142,-0.00005142,0,-0.005142,-0.92426,-0.00121,10,80.0257,0,0,0,0,0,0
115,44701.43436,114.361603,57964301,1.224183,0.076652,0.078549,1.227945,2.482008,-0.923977,-0.922248,19.912166,1.710177,-0.003812,-0.00003812,0,-0.003812,-0.923162,-0.00121,10,80.0257,0,0,0,0,0,0
116,44701.43438,115.361603,57964302,1.242749,0.076925,0.078768,1.246907,2.482994,-0.923646,-0.921886,19.912166,1.753193,-0.003094,-0.00003094,0,-0.003094,-0.922811,-0.00121,10,80.0257,0,0,0,0,0,0
117,44701.43439,116.361603,57964303,1.202026,0.076226,0.078055,1.20216,2.482008,-0.924591,-0.922938,19.912166,1.699796,-0.004424,-0.00004424,0,-0.004424,-0.923591,-0.00121,10,80.0257,0,0,0,0,0,0
118,44701.4344,117.361603,57964304,1.219923,0.076865,0.078582,1.163181,2.482008,-0.925417,-0.923563,19.912166,1.685634,-0.00503,-0.0000503,0,-0.00503,-0.924409,-0.00121,10,80.0257,0,0,0,0,0,0
